cluster_id,centroid_lat,centroid_lng,assigned_station,border_flag,road_class,road_width_m,osm_coverage,violation_count,vehicle_mix,lcle_pct,bci,persistence,recurrence,peak_window,roi_score,classification,recommended_action
C_446,12.932364232574432,77.63174954640981,ADUGODI,0,secondary,6.5,1,571,"CAR:262,SCOOTER:165,MOTOR CYCLE:132,MOPED:3,JEEP:3,PASSENGER AUTO:2,MAXI-CAB:2,OTHERS:1,GOODS AUTO:1",55.744941209066766,0.02349911819758475,59.5,0.6521739130434783,02:00-04:00,92.5277,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_91,12.977113815241038,77.57076443579726,CHAMARAJPET,0,primary,7.0,0,1494,"PASSENGER AUTO:1225,CAR:112,SCOOTER:86,MOTOR CYCLE:28,MAXI-CAB:15,LGV:5,GOODS AUTO:5,PRIVATE BUS:4,TEMPO:4,VAN:3,OTHERS:2,MOPED:2,LORRY/GOODS VEHICLE:1,BUS (BMTC/KSRTC):1,TOURIST BUS:1",55.687701510040974,0.023356306283366025,90.5,1.0,07:00-09:00,95.8487,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_807,12.88750666875,77.7384597875,NO POLICE STATION,0,residential,3.5,0,16,"PASSENGER AUTO:7,CAR:5,MAXI-CAB:1,OTHERS:1,MOTOR CYCLE:1,LGV:1",55.655540271597346,0.0011276822770443632,3.5,0.2608695652173913,05:00-07:00,16.3284,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_84,12.994777351966293,77.6102830719101,PULIKESHINAGAR(F.TOWN),0,tertiary,6.0,1,356,"CAR:170,SCOOTER:101,PASSENGER AUTO:39,MOTOR CYCLE:22,GOODS AUTO:5,LGV:5,TEMPO:3,SCHOOL VEHICLE:3,TOURIST BUS:3,MAXI-CAB:2,OTHERS:1,PRIVATE BUS:1,VAN:1",55.521317595554585,0.0011971336185555583,83.0,0.6956521739130435,03:00-05:00,68.5424,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_296,12.93630522127484,77.69242717433798,HAL OLD AIRPORT,0,tertiary,6.0,1,610,"MAXI-CAB:144,PASSENGER AUTO:126,MOTOR CYCLE:106,CAR:104,SCOOTER:101,LGV:8,TOURIST BUS:5,VAN:4,GOODS AUTO:3,TANKER:2,TEMPO:2,HGV:2,MINI LORRY:1,PRIVATE BUS:1,MOPED:1",55.4885871069494,0.010973148284739222,81.0,0.9130434782608695,04:00-06:00,90.1292,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_869,12.924596185744582,77.57518812114482,BANASHANKARI,0,residential,3.5,0,15,"SCOOTER:13,MOTOR CYCLE:2",55.45177444479562,0.00030764245685263407,7.5,0.043478260869565216,11:00-13:00,4.797,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_941,12.838560306666666,77.67827834,ELECTRONIC CITY,0,motorway_link,3.5,0,15,"SCOOTER:8,MOTOR CYCLE:7",55.45177444479562,6.567751314865657e-05,7.5,0.043478260869565216,11:00-13:00,3.9668,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_868,12.924939587575164,77.57529154936944,BANASHANKARI,0,residential,3.5,0,15,"SCOOTER:12,MOTOR CYCLE:3",55.45177444479561,0.00026913460424118327,7.5,0.043478260869565216,11:00-13:00,4.3358,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_841,13.007170473333334,77.75727677666667,MAHADEVAPURA,0,residential,3.5,0,30,"CAR:23,MOTOR CYCLE:2,SCOOTER:2,LGV:2,GOODS AUTO:1",55.40259148437382,0.006760210948700308,3.5,0.43478260869565216,06:00-08:00,38.7454,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_565,12.926677506176931,77.67783220857382,BELLANDUR,0,trunk,10.5,1,33,"CAR:18,MAXI-CAB:4,SCOOTER:4,PASSENGER AUTO:3,MOTOR CYCLE:2,HGV:1,TRACTOR:1",54.956267916096024,0.556690272746187,9.5,0.043478260869565216,02:00-04:00,85.7011,RESPONSIVE,Targeted short-term patrol during peak window
C_0_4,12.97547325421209,77.57477535272547,UPPARPET,0,primary,7.0,0,1009,"CAR:457,PASSENGER AUTO:167,SCOOTER:103,MAXI-CAB:73,LGV:61,MOTOR CYCLE:33,PRIVATE BUS:33,GOODS AUTO:26,TOURIST BUS:15,VAN:9,BUS (BMTC/KSRTC):6,OTHERS:5,JEEP:5,MOPED:5,TEMPO:4,LORRY/GOODS VEHICLE:3,TANKER:2,MINI LORRY:1,HGV:1",54.921676675190426,0.011840103663900845,70.5,0.9565217391304348,08:00-10:00,93.5424,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_889,12.979461963157895,77.75134578421053,WHITEFIELD,0,residential,3.5,0,19,CAR:19,54.75655218818203,0.0005113066681266649,1.5,0.30434782608695654,02:00-04:00,8.3948,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_821,12.966187728000001,77.548515872,MAGADI ROAD,0,residential,3.5,0,25,"CAR:13,MAXI-CAB:7,SCOOTER:4,PASSENGER AUTO:1",54.56328862297589,0.0007166348286369217,5.0,0.391304347826087,03:00-05:00,18.1734,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_712,12.91063264897959,77.58516862244898,J.P. NAGAR,0,secondary,3.25,1,49,"SCOOTER:32,MOTOR CYCLE:15,CAR:2",54.53904797221435,0.1979435823602134,8.5,0.13043478260869565,04:00-06:00,82.6568,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_658,12.998257375,77.56837186875,MALLESHWARAM,0,tertiary,4.0,0,16,"CAR:13,SCOOTER:2,VAN:1",54.40747496045467,0.0003228441481956575,2.5,0.2608695652173913,11:00-13:00,10.0554,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_0_45,12.968720849999999,77.57415553571427,CHAMARAJPET,0,tertiary,4.0,0,14,"GOODS AUTO:5,PASSENGER AUTO:3,LGV:3,SCOOTER:2,MOTOR CYCLE:1",54.35361485981669,0.002311898728312418,3.5,0.13043478260869565,07:00-09:00,20.203,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_0_3,12.966909448748764,77.57816169124267,CITY MARKET,0,tertiary,4.0,0,899,"SCOOTER:516,MOTOR CYCLE:102,MOPED:80,CAR:59,LGV:58,PASSENGER AUTO:42,GOODS AUTO:24,VAN:15,JEEP:1,HGV:1,TEMPO:1",54.21760800755011,0.036899985824707895,66.0,0.9565217391304348,10:00-12:00,94.7417,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_1015,12.884607457142858,77.64193747142858,HULIMAVU,0,tertiary,4.0,0,7,"LORRY/GOODS VEHICLE:5,CAR:1,MOTOR CYCLE:1",54.192905982775706,0.12021483241375593,2.0,0.13043478260869565,02:00-04:00,59.3173,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_819,12.961536618918919,77.58391470270269,HALASURU GATE,0,residential,3.5,0,37,"SCOOTER:16,MOTOR CYCLE:6,CAR:5,LGV:4,PASSENGER AUTO:3,TEMPO:2,HGV:1",53.77630339167613,0.008076199891907576,4.5,0.30434782608695654,06:00-08:00,39.3911,RESPONSIVE,Targeted short-term patrol during peak window
C_417,12.893829299999998,77.56780502727273,K.S. LAYOUT,0,residential,3.5,0,44,"CAR:43,MAXI-CAB:1",53.763365616129086,0.09875607685403587,12.0,0.6956521739130435,11:00-13:00,85.8856,RESPONSIVE,Targeted short-term patrol during peak window
C_959,12.96088342,77.57684295333333,CITY MARKET,0,tertiary,4.0,0,15,"PRIVATE BUS:3,CAR:3,LGV:2,SCOOTER:2,TOURIST BUS:1,TEMPO:1,TANKER:1,LORRY/GOODS VEHICLE:1,GOODS AUTO:1",53.68267760767345,0.0005346894768800276,3.0,0.2608695652173913,10:00-12:00,13.9299,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_699,12.971308955555555,77.61512482592592,HALASUR,0,residential,3.5,0,27,"MOTOR CYCLE:15,SCOOTER:12",53.48297298853056,0.0002636290425146787,6.5,0.043478260869565216,11:00-13:00,4.059,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_1003,12.981760984210526,77.54865462105263,MAGADI ROAD,0,tertiary,4.0,0,19,"CAR:8,SCOOTER:4,PRIVATE BUS:2,MOTOR CYCLE:2,LORRY/GOODS VEHICLE:2,SCHOOL VEHICLE:1",53.1780799738921,0.0033830592229174773,2.5,0.17391304347826086,08:00-10:00,22.8782,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_0_52,12.974134781818181,77.58204860000001,HALASURU GATE,0,secondary,6.5,1,11,"CAR:4,PASSENGER AUTO:3,MAXI-CAB:2,TEMPO:1,LGV:1",53.14347439315007,0.0176364508065139,3.0,0.08695652173913043,06:00-08:00,38.8376,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_643,12.959220624943312,77.71603157528344,HAL OLD AIRPORT,0,primary,7.0,1,441,"CAR:181,MAXI-CAB:129,SCOOTER:35,MOTOR CYCLE:33,PASSENGER AUTO:33,LGV:19,LORRY/GOODS VEHICLE:3,VAN:2,TEMPO:2,JEEP:2,HGV:1,MOPED:1",53.103421509579675,0.00776545625062424,50.5,0.782608695652174,05:00-07:00,87.8229,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_420,12.913500958024692,77.60413251358025,MICO LAYOUT,0,tertiary,4.0,0,81,"CAR:32,SCOOTER:22,MOTOR CYCLE:14,PASSENGER AUTO:7,MAXI-CAB:5,LGV:1",53.07994797441602,0.00013098743000448154,12.0,0.43478260869565216,05:00-07:00,16.8819,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_612,13.071658799074076,77.59316972592593,HEBBALA,0,tertiary,4.0,0,108,"CAR:56,SCOOTER:19,MOTOR CYCLE:13,PASSENGER AUTO:10,HGV:3,TEMPO:2,MOPED:2,LGV:1,LORRY/GOODS VEHICLE:1,JEEP:1",53.04755034774639,0.014777661856286624,13.0,0.782608695652174,11:00-13:00,76.9373,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_668,12.954233883333332,77.58407526666666,CITY MARKET,0,residential,3.5,0,18,"CAR:6,SCOOTER:6,PASSENGER AUTO:4,LGV:1,MOTOR CYCLE:1",53.031260480935494,0.06577010154949098,3.5,0.17391304347826086,09:00-11:00,54.428,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_932,13.036784913333332,77.62558284666667,K.G. HALLI,0,residential,6.0,1,15,"MINI LORRY:4,HGV:3,PRIVATE BUS:3,LGV:2,CAR:2,SCHOOL VEHICLE:1",52.987251136138056,0.08175068166208199,3.5,0.21739130434782608,02:00-04:00,61.3469,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_330,13.008128917777778,77.69249869296294,K.R. PURA,0,tertiary,4.0,0,54,"CAR:11,SCOOTER:10,PASSENGER AUTO:10,BUS (BMTC/KSRTC):5,LGV:4,HGV:4,TEMPO:2,VAN:2,PRIVATE BUS:2,MOPED:1,SCHOOL VEHICLE:1,LORRY/GOODS VEHICLE:1,MAXI-CAB:1",52.80767492559075,0.14964635484388,5.0,0.5652173913043478,00:00-02:00,85.5166,RESPONSIVE,Targeted short-term patrol during peak window
C_620,12.937885855468375,77.697729478803,HAL OLD AIRPORT,0,secondary,6.5,1,20,"CAR:7,MAXI-CAB:5,PASSENGER AUTO:4,MOTOR CYCLE:2,SCOOTER:1,PRIVATE BUS:1",52.80224688361312,4.186592114752661e-05,7.5,0.13043478260869565,12:00-14:00,4.5203,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_7,12.95738945726518,77.70158666959101,HAL OLD AIRPORT,0,tertiary,6.0,1,1519,"SCOOTER:480,MOTOR CYCLE:369,CAR:313,BUS (BMTC/KSRTC):138,PASSENGER AUTO:71,MAXI-CAB:40,LGV:23,MOPED:20,TANKER:12,OTHERS:12,TEMPO:9,GOODS AUTO:9,PRIVATE BUS:7,VAN:5,FACTORY BUS:4,JEEP:4,LORRY/GOODS VEHICLE:1,TRACTOR:1,SCHOOL VEHICLE:1",52.1909020883004,0.00910684098964757,97.5,1.0,03:00-05:00,90.5904,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_488,12.99864603333333,77.55596311999999,MALLESHWARAM,0,secondary,3.25,1,15,"CAR:6,SCOOTER:4,PASSENGER AUTO:4,MOTOR CYCLE:1",52.16633489324302,0.006675952457056729,2.0,0.21739130434782608,07:00-09:00,33.3026,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_379,12.97366174605263,77.58297840263158,HALASURU GATE,0,tertiary,4.0,0,76,"PASSENGER AUTO:28,CAR:18,SCOOTER:16,MOTOR CYCLE:9,MAXI-CAB:4,MOPED:1",52.11519990437448,0.03537128285410664,20.0,0.5652173913043478,04:00-06:00,84.7786,RESPONSIVE,Targeted short-term patrol during peak window
C_335,12.951407491731239,77.71749454598043,WHITEFIELD,0,tertiary,6.0,1,375,"SCOOTER:100,CAR:75,MOTOR CYCLE:55,TEMPO:40,PASSENGER AUTO:33,MAXI-CAB:20,GOODS AUTO:19,LGV:10,TANKER:8,VAN:4,LORRY/GOODS VEHICLE:3,OTHERS:2,PRIVATE BUS:2,SCHOOL VEHICLE:2,MOPED:1,MINI LORRY:1",52.097297682085475,0.013412157340817878,33.0,0.6956521739130435,08:00-10:00,82.1956,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_952,13.055179623999997,77.764519272,K.R. PURA,0,residential,3.5,0,25,"MOTOR CYCLE:13,SCOOTER:12",52.05379370888766,0.003478984755503674,5.0,0.043478260869565216,11:00-13:00,14.0221,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_715,12.911520006545905,77.55213208172842,K.S. LAYOUT,0,secondary,5.5,0,52,"BUS (BMTC/KSRTC):25,CAR:18,LGV:3,PRIVATE BUS:2,MAXI-CAB:2,MOPED:1,SCOOTER:1",51.946066150523926,0.000572137919686214,7.5,0.391304347826087,11:00-13:00,26.1993,SEASONAL,Weekend/day-specific patrol during predicted peak window
C_96,12.973506580382773,77.54988401100478,MAGADI ROAD,0,residential,3.5,0,209,"SCOOTER:128,PASSENGER AUTO:38,MOTOR CYCLE:26,CAR:13,MOPED:1,MAXI-CAB:1,VAN:1,LORRY/GOODS VEHICLE:1",51.896902532281686,0.010159781223586321,26.5,0.6956521739130435,11:00-13:00,73.893,STRUCTURAL,Recurring patrol + towing support + signage/infra review
C_333,12.93367012638579,77.69094295702138,HAL OLD AIRPORT,0,primary,7.0,1,7154,"SCOOTER:3985,MOTOR CYCLE:2182,CAR:429,MOPED:162,MAXI-CAB:146,PASSENGER AUTO:105,BUS (BMTC/KSRTC):47,JEEP:23,LGV:19,PRIVATE BUS:17,GOODS AUTO:10,TOURIST BUS:8,TEMPO:8,OTHERS:5,HGV:2,LORRY/GOODS VEHICLE:2,MINI LORRY:1,TANKER:1,VAN:1,FACTORY BUS:1",51.878753539595024,1.707200972696941e-05,614.0,0.9130434782608695,04:00-06:00,50.5535,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_418,13.041761344855969,77.51448631728397,PEENYA,0,tertiary,4.0,0,81,"CAR:29,SCOOTER:18,MOTOR CYCLE:9,MAXI-CAB:8,PASSENGER AUTO:7,LGV:3,VAN:2,GOODS AUTO:2,LORRY/GOODS VEHICLE:1,FACTORY BUS:1,OTHERS:1",51.82985295909825,0.010688367790936624,12.0,0.6956521739130435,11:00-13:00,71.4945,RESPONSIVE,Targeted short-term patrol during peak window
C_476,13.058492971875,77.46642348750001,NO POLICE STATION,0,residential,3.5,0,32,"SCOOTER:7,CAR:7,LGV:6,MOTOR CYCLE:5,PASSENGER AUTO:2,LORRY/GOODS VEHICLE:1,TEMPO:1,SCHOOL VEHICLE:1,GOODS AUTO:1,JEEP:1",51.72566433638913,2.976884448664321e-05,2.5,0.5217391304347826,11:00-13:00,2.4908,RESPONSIVE,Targeted short-term patrol during peak window
C_67,12.960966812641084,77.51169017810383,JNANABHARATHI,0,secondary,5.5,0,443,"CAR:351,SCOOTER:35,MOTOR CYCLE:20,PASSENGER AUTO:18,LGV:11,JEEP:3,MINI LORRY:2,OTHERS:1,LORRY/GOODS VEHICLE:1,PRIVATE BUS:1",51.63587736366681,0.021635489138731742,57.5,0.9565217391304348,12:00-14:00,93.4502,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_524,12.98062457073171,77.59402610731708,CUBBON PARK,0,unclassified,6.0,1,41,"CAR:34,JEEP:4,PASSENGER AUTO:1,MAXI-CAB:1,VAN:1",51.58336734910674,0.0747855693641093,5.0,0.30434782608695654,04:00-06:00,63.6531,RESPONSIVE,Targeted short-term patrol during peak window
C_439,13.037002907462686,77.57460431791044,KODIGEHALLI,0,tertiary,4.0,0,67,"MOTOR CYCLE:34,CAR:15,SCOOTER:9,PASSENGER AUTO:5,MAXI-CAB:2,LORRY/GOODS VEHICLE:1,TEMPO:1",51.54360826730308,0.006274434984361006,7.5,0.30434782608695654,10:00-12:00,46.9557,RESPONSIVE,Targeted short-term patrol during peak window
C_295,12.942398278260871,77.74723309275362,WHITEFIELD,0,tertiary,4.0,0,69,"CAR:18,SCOOTER:12,PASSENGER AUTO:12,MOTOR CYCLE:7,TEMPO:6,MAXI-CAB:3,HGV:2,GOODS AUTO:1,JEEP:1,VAN:1,LGV:1,BUS (BMTC/KSRTC):1,PRIVATE BUS:1,LORRY/GOODS VEHICLE:1,TANKER:1,MINI LORRY:1",51.48918627870053,0.10905202919810206,4.5,0.6086956521739131,04:00-06:00,81.8266,RESPONSIVE,Targeted short-term patrol during peak window
C_175,13.000021170114943,77.61105618045977,PULIKESHINAGAR(F.TOWN),0,tertiary,4.0,0,522,"SCOOTER:286,PASSENGER AUTO:94,MOTOR CYCLE:79,CAR:51,VAN:4,GOODS AUTO:4,TEMPO:2,LGV:2",51.477856147543356,0.007153729431186767,62.0,0.9565217391304348,11:00-13:00,85.1476,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_608,12.945475182608693,77.57994235652173,BASAVANAGUDI,0,secondary,6.5,1,23,"CAR:22,SCOOTER:1",51.47462404471096,0.0028049293843880056,3.5,0.17391304347826086,11:00-13:00,26.3838,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_442,12.999532946808513,77.48871673404254,KAMAKSHIPALYA,0,tertiary,4.0,0,47,"SCOOTER:21,CAR:12,PASSENGER AUTO:7,MOTOR CYCLE:6,GOODS AUTO:1",51.34314446141674,0.004176173684809291,13.5,0.2608695652173913,11:00-13:00,47.3247,RESPONSIVE,Targeted short-term patrol during peak window
C_375,12.997677705882353,77.67024283529413,BANASWADI,0,residential,3.5,0,17,"CAR:8,MAXI-CAB:2,PRIVATE BUS:2,BUS (BMTC/KSRTC):2,TOURIST BUS:1,TEMPO:1,PASSENGER AUTO:1",51.3120430838104,0.0007858205922524531,2.5,0.391304347826087,01:00-03:00,14.1144,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_47,12.980010379679566,77.60548419137677,SHIVAJINAGAR,0,residential,3.5,0,58,"CAR:33,SCOOTER:5,MAXI-CAB:5,PASSENGER AUTO:5,MOTOR CYCLE:5,LGV:3,MOPED:1,HGV:1",51.30465269248119,0.00149083266305672,7.0,0.6956521739130435,09:00-11:00,34.0406,RESPONSIVE,Targeted short-term patrol during peak window
C_839,12.991586419999999,77.65234073333335,BANASWADI,0,secondary,5.5,0,30,"CAR:13,SCOOTER:10,MOTOR CYCLE:7",51.300426139262115,0.0005289909170739619,13.0,0.08695652173913043,07:00-09:00,17.8967,RESPONSIVE,Targeted short-term patrol during peak window
C_834,12.898088789473684,77.63411257368419,MADIWALA,0,tertiary,6.0,1,19,"CAR:12,LGV:5,MAXI-CAB:1,PASSENGER AUTO:1",51.18641416350442,0.050303550745146516,7.0,0.17391304347826086,11:00-13:00,66.4207,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_129,12.971365226845993,77.71203499790565,HAL OLD AIRPORT,0,primary,7.0,1,613,"CAR:357,MAXI-CAB:108,MOTOR CYCLE:37,SCOOTER:35,PASSENGER AUTO:28,OTHERS:20,TEMPO:7,MOPED:7,LGV:4,GOODS AUTO:3,HGV:2,LORRY/GOODS VEHICLE:1,PRIVATE BUS:1,TANKER:1,JEEP:1,VAN:1",51.135219123749934,9.48939460082842e-06,69.0,1.0,03:00-05:00,21.679,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_1011,12.92476635,77.585911775,JAYANAGARA,0,secondary,6.5,1,16,CAR:16,51.11520065995377,0.010122859912351526,3.5,0.08695652173913043,08:00-10:00,33.8561,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_573,12.973505198510548,77.53963146651901,VIJAYANAGARA,0,tertiary,6.0,1,31,"CAR:23,SCHOOL VEHICLE:2,PASSENGER AUTO:2,MAXI-CAB:1,OTHERS:1,TEMPO:1,JEEP:1",51.11408161274961,0.029603115677338327,11.5,0.2608695652173913,09:00-11:00,71.2177,RESPONSIVE,Targeted short-term patrol during peak window
C_298,12.939723953634788,77.69555414042463,HAL OLD AIRPORT,0,trunk,10.5,1,1409,"CAR:834,PASSENGER AUTO:271,SCOOTER:68,MAXI-CAB:59,BUS (BMTC/KSRTC):55,TEMPO:42,MOTOR CYCLE:27,LGV:15,VAN:8,PRIVATE BUS:8,TOURIST BUS:6,GOODS AUTO:6,HGV:3,MOPED:3,TANKER:2,LORRY/GOODS VEHICLE:1,SCHOOL VEHICLE:1",50.93694025672767,0.6915008793549711,239.0,0.9130434782608695,08:00-10:00,100.0,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_345,12.985312855172413,77.60710645517241,SHIVAJINAGAR,0,tertiary,3.0,1,29,"PASSENGER AUTO:13,SCOOTER:12,MOTOR CYCLE:3,LGV:1",50.68464404780858,0.001521612756434003,6.0,0.34782608695652173,10:00-12:00,30.0738,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_190,13.09582645581395,77.60037228139534,YELAHANKA,0,tertiary,4.0,0,43,"CAR:17,LGV:6,PASSENGER AUTO:5,VAN:4,TEMPO:3,SCOOTER:3,MOTOR CYCLE:3,OTHERS:2",50.677122914684055,0.04614452851151265,16.5,0.5217391304347826,02:00-04:00,84.4096,RESPONSIVE,Targeted short-term patrol during peak window
C_133,12.960910634615384,77.63741776538461,HALASUR,0,tertiary,4.0,0,26,"CAR:18,MAXI-CAB:4,PASSENGER AUTO:1,VAN:1,SCOOTER:1,MOTOR CYCLE:1",50.65139769633098,0.0025655732081731964,3.5,0.391304347826087,10:00-12:00,31.0886,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_0_29,12.980742427777777,77.57731987222222,HIGH GROUND,0,secondary,5.5,0,18,"MAXI-CAB:13,CAR:4,PASSENGER AUTO:1",50.410704040723296,0.0021275860586025884,3.0,0.17391304347826086,03:00-05:00,22.9705,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_188,13.027360401851851,77.57670481481482,SADASHIVANAGAR,0,tertiary,4.0,0,54,"CAR:46,SCOOTER:3,MAXI-CAB:2,MOTOR CYCLE:2,PASSENGER AUTO:1",50.20197206640344,0.0016117055138738239,7.0,0.7391304347826086,12:00-14:00,41.3284,RESPONSIVE,Targeted short-term patrol during peak window
C_949,12.943301586666667,77.74977376,WHITEFIELD,0,residential,3.5,0,15,"MOTOR CYCLE:4,SCOOTER:4,CAR:2,BUS (BMTC/KSRTC):1,PASSENGER AUTO:1,VAN:1,GOODS AUTO:1,TEMPO:1",50.1706530691008,7.538093670648659e-05,6.0,0.21739130434782608,13:00-15:00,4.428,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_626,12.975024131578946,77.56273641052633,MAGADI ROAD,0,tertiary,4.0,0,19,"LGV:5,CAR:4,PASSENGER AUTO:4,MAXI-CAB:3,GOODS AUTO:2,MOTOR CYCLE:1",50.153479453064385,0.007495306639786958,5.5,0.34782608695652173,04:00-06:00,46.5867,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_578,12.989989163157896,77.60381874210525,SHIVAJINAGAR,0,tertiary,4.0,0,19,"CAR:10,SCOOTER:5,PASSENGER AUTO:3,MOTOR CYCLE:1",50.13685091525248,0.012380330508462887,3.5,0.21739130434782608,11:00-13:00,42.7122,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_926,12.900171275,77.64704269375,HSR LAYOUT,0,tertiary,6.0,1,16,"MAXI-CAB:6,GOODS AUTO:4,LGV:2,TANKER:2,CAR:2",49.928982442357686,0.0009626663249974099,8.0,0.13043478260869565,10:00-12:00,19.0037,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
C_851,13.026123940909093,77.58555621363637,R.T. NAGAR,0,tertiary,4.0,0,22,"CAR:6,LGV:4,SCOOTER:4,MOTOR CYCLE:2,PASSENGER AUTO:2,MAXI-CAB:2,GOODS AUTO:2",49.7515875012182,0.0077432818209214604,3.5,0.2608695652173913,08:00-10:00,39.1144,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_388,13.144241132500003,77.61785922874999,CHIKKAJALA,0,trunk_link,3.5,0,80,"MOTOR CYCLE:36,SCOOTER:23,CAR:10,MAXI-CAB:6,PASSENGER AUTO:2,LGV:1,HGV:1,SCHOOL VEHICLE:1",49.627446108393364,0.0,8.0,0.5217391304347826,13:00-15:00,0.369,RESPONSIVE,Targeted short-term patrol during peak window
C_260,12.977453964666667,77.59108278866667,CUBBON PARK,0,unclassified,3.5,0,150,"SCOOTER:65,MOTOR CYCLE:55,CAR:23,PASSENGER AUTO:6,JEEP:1",49.612794599175324,0.08504846271348512,36.5,0.6521739130434783,02:00-04:00,88.9299,RESPONSIVE,Targeted short-term patrol during peak window
C_114,12.906503325809119,77.62997920543555,HSR LAYOUT,0,secondary,6.5,1,1086,"SCOOTER:334,CAR:271,MOTOR CYCLE:182,PASSENGER AUTO:140,LGV:122,GOODS AUTO:15,MAXI-CAB:9,HGV:9,BUS (BMTC/KSRTC):2,OTHERS:1,VAN:1",49.32987362750752,0.0003710134867849457,142.0,0.9565217391304348,13:00-15:00,67.6199,STRUCTURAL,"Review geography first; if confirmed, apply: Recurring patrol + towing support + signage/infra review"
C_0_49,12.96706283076923,77.57902450000002,HALASURU GATE,0,residential,3.5,0,13,"SCOOTER:8,PASSENGER AUTO:4,GOODS AUTO:1",49.29952573595693,0.00864321658009773,2.5,0.08695652173913043,08:00-10:00,19.7417,RESPONSIVE,"Review geography first; if confirmed, apply: Targeted short-term patrol during peak window"
C_774,12.871588405555555,77.53886940555556,THALAGATTAPURA,0,tertiary,4.0,0,18,"CAR:11,PASSENGER AUTO:5,MOTOR CYCLE:1,MAXI-CAB:1",49.27432693039382,0.007447263015396773,3.0,0.2608695652173913,06:00-08:00,36.8081,SEASONAL,"Review geography first; if confirmed, apply: Weekend/day-specific patrol during predicted peak window"
